x0,y0,z0,P
   -0.021491 ,    3.495e-05 ,  -2.3317e-05 ,         0.31
   -0.020839 ,  -2.4813e-05 ,  -2.6068e-05 ,         0.36
   0.0030667 ,   7.5353e-05 ,   5.5864e-05 ,         0.91
   -0.016805 ,  -1.6249e-05 ,   1.3296e-05 ,         0.59
   -0.011473 ,   7.8037e-05 ,   2.7883e-05 ,         0.29
  -0.0052347 ,  -8.5658e-05 ,  -6.9048e-07 ,         0.91
   0.0080459 ,  -6.0127e-05 ,   2.7503e-05 ,         0.29
   -0.012684 ,   6.1624e-05 ,  -9.4469e-07 ,         0.53
  -0.0081712 ,   3.7361e-05 ,  -9.1656e-05 ,            1
   -0.011455 ,  -6.2909e-05 ,   5.6869e-06 ,         0.71
   0.0063556 ,   5.2283e-05 ,  -4.0846e-05 ,         0.48
   0.0031883 ,   2.5709e-05 ,   3.0119e-05 ,         0.25
   -0.031508 ,  -4.3997e-05 ,   3.6395e-05 ,          0.1
   -0.031065 ,   5.0304e-05 ,    -2.47e-05 ,         0.14
   -0.027825 ,   8.2152e-05 ,  -4.6863e-05 ,         0.02
   -0.002411 ,  -1.1276e-05 ,  -4.8405e-05 ,         0.57
   -0.030043 ,  -4.1028e-05 ,  -3.7729e-05 ,         0.16
    0.009147 ,   -3.537e-05 ,   5.3269e-05 ,         0.11
  -0.0045181 ,   7.7437e-05 ,  -3.2918e-05 ,         0.95
   -0.031228 ,   2.6837e-05 ,   2.6761e-05 ,         0.14
   0.0029149 ,  -1.1358e-05 ,  -9.2651e-05 ,         0.93
   0.0054706 ,  -1.7462e-05 ,  -2.2949e-05 ,          0.1
   0.0080832 ,   3.3909e-05 ,  -5.8886e-05 ,         0.29
    -0.01147 ,  -1.3992e-05 ,   1.0398e-05 ,         0.72
   -0.011856 ,  -9.6949e-08 ,  -8.6787e-05 ,         0.25
   -0.031167 ,    4.269e-05 ,  -7.1958e-05 ,         0.03
   -0.014316 ,  -2.0366e-05 ,   4.1598e-05 ,         0.56
   -0.012576 ,  -7.8051e-05 ,  -2.6592e-05 ,         0.26
   -0.031736 ,   7.4011e-05 ,  -9.7615e-06 ,         0.06
   -0.015305 ,  -8.7841e-05 ,   -2.812e-05 ,         0.09
   -0.013244 ,  -3.6179e-05 ,   6.5397e-05 ,         0.32
    -0.03006 ,   -6.944e-05 ,  -6.4776e-05 ,         0.04
  -0.0088416 ,  -4.1485e-05 ,   4.9741e-05 ,         0.79
   -0.038684 ,    2.447e-06 ,  -5.9794e-05 ,          0.1
    -0.02406 ,  -5.9942e-05 ,   3.6011e-05 ,         0.17
    -0.01335 ,  -5.0534e-05 ,   2.4324e-06 ,         0.63
   -0.023661 ,  -3.2798e-05 ,  -9.0642e-05 ,            0
  -0.0098905 ,   6.7319e-05 ,  -1.1647e-05 ,         0.81
   -0.021903 ,  -2.3655e-05 ,   4.4503e-05 ,         0.33
   -0.033254 ,   3.4418e-05 ,  -5.5925e-05 ,         0.08
   0.0056907 ,  -5.7505e-06 ,   -8.362e-05 ,         0.68
  -0.0079721 ,   6.0818e-05 ,  -1.8012e-05 ,         0.79
  -0.0070613 ,   4.1788e-05 ,   8.4959e-06 ,         0.67
  -0.0062335 ,  -5.7569e-05 ,   7.2445e-05 ,         0.96
  -0.0027721 ,  -3.9873e-05 ,  -6.5208e-05 ,         0.79
   0.0021089 ,  -1.2019e-05 ,   5.9928e-05 ,         0.57
   -0.014167 ,   5.7888e-06 ,   4.6727e-05 ,         0.58
   -0.032407 ,  -1.1316e-05 ,  -4.5408e-05 ,         0.13
   -0.020967 ,  -5.1236e-05 ,  -5.0962e-05 ,          0.2
    0.001051 ,  -5.5451e-05 ,  -3.5488e-05 ,         0.65
   -0.031432 ,  -4.5934e-05 ,  -7.2822e-05 ,         0.03
   -0.023501 ,   2.5366e-05 ,   7.8132e-06 ,         0.28
   0.0083236 ,  -5.3536e-05 ,   7.4882e-05 ,         0.81
  0.00031463 ,  -7.8631e-05 ,   2.4819e-05 ,         0.85
   -0.028891 ,   2.1113e-06 ,   3.6906e-05 ,         0.24
   0.0099887 ,  -2.0185e-05 ,  -9.0424e-05 ,         0.19
   -0.036813 ,    2.766e-05 ,  -3.5118e-05 ,         0.18
   -0.018726 ,  -1.5328e-05 ,    7.641e-05 ,         0.17
   -0.019783 ,  -8.7531e-06 ,   -7.317e-05 ,          0.2
   -0.019985 ,   2.6115e-05 ,    3.068e-05 ,         0.43
   -0.034404 ,   3.8972e-06 ,  -6.4298e-06 ,         0.08
   -0.018784 ,    5.658e-05 ,   6.7183e-05 ,          0.1
  -0.0093227 ,  -7.4361e-05 ,  -4.6026e-05 ,         0.95
   0.0094031 ,  -4.3265e-05 ,   4.8361e-05 ,         0.07
   -0.029005 ,   8.3214e-06 ,  -2.2336e-05 ,         0.29
   -0.022296 ,  -7.6513e-05 ,  -1.8179e-06 ,         0.11
   -0.026688 ,  -4.1643e-05 ,   2.7265e-06 ,         0.25
   -0.025425 ,    6.113e-05 ,  -5.9576e-05 ,         0.07
   -0.030581 ,  -4.4123e-05 ,   5.8276e-05 ,         0.06
   -0.038857 ,  -4.7789e-05 ,   1.5712e-05 ,          0.1
    -0.01753 ,    9.326e-05 ,  -2.1752e-05 ,         0.03
   -0.027818 ,   8.4017e-05 ,    2.287e-05 ,         0.07
   0.0034363 ,   9.2826e-05 ,  -1.5925e-05 ,          0.9
   -0.013569 ,   9.7771e-06 ,   2.4339e-05 ,         0.71
   0.0057068 ,  -2.1314e-05 ,  -3.7162e-05 ,         0.23
   0.0086965 ,  -7.3499e-05 ,  -4.4369e-05 ,         0.62
   -0.010729 ,  -3.7842e-05 ,  -7.4399e-05 ,         0.41
   -0.034051 ,  -5.6622e-05 ,   6.7556e-05 ,         0.03
   0.0063266 ,  -5.1559e-05 ,  -4.8587e-05 ,         0.58
   -0.010322 ,   2.4451e-05 ,  -6.0474e-05 ,         0.83
   0.0041808 ,    7.761e-05 ,   9.4368e-06 ,         0.78
   -0.018776 ,   7.9957e-05 ,   4.6526e-05 ,         0.05
  -0.0096371 ,   8.0878e-05 ,  -1.2913e-05 ,          0.9
   -0.036462 ,  -4.2034e-05 ,  -5.8899e-05 ,         0.07
   0.0062386 ,   6.4292e-06 ,   5.4285e-05 ,         0.29
   -0.007896 ,  -6.8944e-05 ,   4.7816e-05 ,         0.93
   -0.034775 ,   4.4491e-05 ,   4.2856e-05 ,         0.11
  -0.0049887 ,  -8.7095e-06 ,    7.484e-05 ,         0.85
    -0.02021 ,  -4.6434e-06 ,   9.4112e-05 ,         0.04
   -0.035755 ,   -4.507e-05 ,   7.9989e-05 ,         0.03
   -0.029276 ,   5.4643e-05 ,   7.7473e-05 ,         0.02
    -0.02756 ,  -5.5972e-05 ,   7.9102e-05 ,         0.01
   -0.028667 ,   6.5179e-05 ,   6.2498e-05 ,         0.04
  -0.0048498 ,   2.7511e-06 ,  -2.4515e-06 ,         0.51
  -0.0022924 ,   4.6122e-06 ,    3.104e-06 ,          0.4
   -0.012636 ,   2.6764e-05 ,  -1.2586e-05 ,         0.78
   -0.012326 ,  -4.1124e-05 ,   3.0267e-05 ,         0.64
  -0.0084714 ,   1.4434e-05 ,   4.4308e-06 ,         0.51
   0.0092728 ,   -3.571e-05 ,   5.4458e-05 ,         0.09
  -0.0082861 ,  -5.1429e-06 ,  -5.8174e-05 ,         0.76
  -0.0099772 ,   2.0386e-05 ,  -7.0696e-05 ,          0.9
   0.0054593 ,  -9.2432e-05 ,  -2.6795e-05 ,         0.93
   -0.011458 ,  -2.1312e-05 ,  -5.0307e-05 ,         0.78
   -0.023229 ,   4.5636e-05 ,  -3.6031e-05 ,         0.24
    0.007857 ,   8.7268e-05 ,    3.129e-05 ,         0.89
   -0.018004 ,  -1.9303e-05 ,   5.5065e-05 ,         0.35
  -0.0099229 ,    3.561e-05 ,   1.0635e-05 ,         0.68
  -0.0039869 ,   2.3938e-05 ,   6.7119e-05 ,         0.79
  -0.0060611 ,  -1.7248e-05 ,  -9.0934e-05 ,         0.94
   -0.029362 ,  -1.0945e-05 ,  -6.1019e-05 ,         0.11
   -0.035919 ,   6.0007e-05 ,  -5.7932e-05 ,         0.07
   -0.026276 ,  -6.8847e-05 ,  -3.9231e-05 ,         0.05
   0.0033759 ,     6.06e-05 ,   2.8835e-05 ,         0.59
   -0.012032 ,    6.087e-05 ,  -3.2109e-05 ,         0.62
   -0.016769 ,   3.0331e-05 ,  -9.2613e-05 ,         0.03
   -0.018485 ,  -6.4711e-06 ,   2.8162e-05 ,         0.54
  -0.0013007 ,  -5.0921e-05 ,  -1.4331e-05 ,         0.64
   -0.007304 ,   6.6553e-05 ,  -6.3855e-06 ,         0.81
  -0.0071135 ,  -1.6403e-05 ,  -7.4878e-05 ,         0.87
   -0.031949 ,   4.9684e-05 ,  -7.9422e-05 ,            0
   -0.018381 ,  -6.2557e-05 ,   2.7886e-05 ,         0.33
   -0.014746 ,  -6.5014e-05 ,   1.2138e-05 ,         0.44
   -0.021233 ,  -8.0173e-05 ,  -3.2159e-05 ,         0.04
   -0.015981 ,  -8.1858e-06 ,   6.7912e-05 ,         0.32
   -0.022879 ,  -5.7219e-07 ,  -9.2779e-05 ,         0.03
  -0.0011427 ,  -6.8281e-05 ,  -1.6683e-06 ,         0.76
   -0.020803 ,   -4.262e-05 ,  -5.6255e-05 ,         0.24
  -0.0044222 ,  -2.4779e-05 ,   6.5271e-05 ,         0.77
   -0.015953 ,   3.0829e-05 ,   3.6664e-05 ,         0.53
   -0.003541 ,  -2.8905e-05 ,   4.4716e-06 ,         0.42
    0.006878 ,  -1.6854e-05 ,   1.9743e-05 ,            0
   -0.014137 ,   2.2356e-05 ,  -9.1565e-05 ,         0.11
   0.0051534 ,   9.1363e-06 ,  -4.7415e-05 ,         0.32
    -0.02909 ,  -4.5476e-05 ,  -8.0919e-05 ,         0.03
    0.003661 ,   5.6384e-05 ,   6.2755e-05 ,         0.85
   -0.035865 ,   9.2569e-05 ,   1.2615e-05 ,            0
    -0.01673 ,  -9.0085e-05 ,  -3.5563e-05 ,         0.03
   -0.038904 ,  -1.1732e-05 ,   3.5486e-05 ,         0.12
  0.00041403 ,   5.8268e-05 ,   -2.332e-05 ,         0.66
    -0.03104 ,   9.8311e-05 ,  -1.1853e-05 ,         0.02
    -0.03173 ,  -1.8314e-05 ,   7.8183e-05 ,         0.05
    -0.03092 ,   2.9721e-05 ,  -8.9893e-05 ,         0.02
  -0.0054282 ,   5.5166e-05 ,  -4.2178e-05 ,         0.84
   -0.029312 ,  -9.7115e-06 ,  -6.8278e-06 ,         0.33
   -0.025095 ,   5.8877e-05 ,  -5.2557e-05 ,         0.07
  -0.0015832 ,   4.5099e-05 ,  -1.6644e-05 ,         0.55
   -0.014942 ,  -6.9188e-05 ,  -2.2077e-05 ,         0.25
   0.0054732 ,  -1.1527e-05 ,  -8.4363e-05 ,         0.77
   -0.037107 ,  -6.9047e-05 ,  -3.6148e-05 ,         0.05
   -0.018162 ,   7.5695e-05 ,   1.2407e-05 ,         0.13
   -0.011387 ,  -6.2155e-05 ,   2.1704e-05 ,         0.62
   -0.011747 ,  -2.9966e-05 ,  -3.9291e-05 ,         0.74
   0.0011908 ,  -6.4915e-05 ,  -8.6996e-06 ,         0.63
   -0.033695 ,  -7.0121e-06 ,    7.253e-06 ,         0.18
   -0.024994 ,   7.2019e-05 ,  -3.0025e-05 ,         0.13
   -0.039894 ,     4.69e-05 ,  -8.5908e-05 ,         0.01
   0.0075554 ,   1.8015e-05 ,  -2.5098e-05 ,         0.04
   -0.001685 ,  -1.3132e-05 ,   1.3545e-05 ,          0.4
  -0.0024348 ,   -7.846e-05 ,  -5.2023e-05 ,         0.97
   -0.033057 ,   3.4594e-05 ,  -3.5675e-05 ,         0.15
   -0.022534 ,   8.6297e-06 ,  -3.8313e-06 ,         0.37
   -0.032433 ,  -4.4251e-05 ,  -7.8683e-05 ,         0.03
   -0.015164 ,   1.0055e-05 ,   3.6109e-05 ,         0.59
  0.00043261 ,  -5.3283e-05 ,  -7.7198e-05 ,         0.94
  -0.0083566 ,   2.7772e-05 ,   1.3509e-05 ,         0.69
  -0.0055799 ,  -4.9469e-05 ,    3.284e-05 ,         0.75
  -0.0080215 ,  -3.8406e-05 ,  -6.6777e-05 ,         0.87
  -0.0035339 ,    6.996e-05 ,  -3.0942e-05 ,         0.87
   0.0029923 ,   3.0533e-05 ,  -7.5793e-05 ,         0.77
  -0.0086522 ,  -8.0121e-05 ,   7.8032e-06 ,         0.88
    -0.03097 ,   2.7908e-06 ,  -6.5772e-05 ,         0.15
   -0.011335 ,   -3.242e-05 ,   1.8615e-05 ,         0.68
   -0.031822 ,   8.5355e-05 ,  -1.5292e-05 ,         0.02
   0.0053026 ,   4.9032e-05 ,  -3.7118e-06 ,         0.28
   -0.036133 ,   5.3011e-05 ,  -6.0782e-05 ,         0.03
   -0.023073 ,   -7.093e-05 ,   5.9521e-05 ,         0.03
   -0.010969 ,   -2.788e-05 ,    8.149e-06 ,         0.77
   -0.016238 ,   2.0521e-06 ,   9.8573e-05 ,            0
  0.00026602 ,   3.8064e-06 ,  -1.7324e-05 ,         0.38
   -0.013461 ,   6.7733e-05 ,   -6.137e-05 ,          0.1
   -0.028634 ,   7.8307e-05 ,  -4.7171e-05 ,         0.02
  -0.0045258 ,  -2.0848e-05 ,  -7.9956e-06 ,         0.49
   -0.032568 ,  -6.0081e-05 ,  -4.3002e-05 ,         0.11
  -0.0070942 ,   5.7637e-05 ,   7.8164e-05 ,         0.99
  -0.0083009 ,    4.581e-05 ,  -3.3409e-05 ,         0.84
   -0.028535 ,  -8.5477e-05 ,    2.754e-05 ,         0.04
   -0.030889 ,   2.1321e-05 ,   7.4561e-05 ,         0.05
   -0.031682 ,   7.1775e-05 ,  -5.2388e-05 ,         0.03
    -0.03252 ,   7.0619e-06 ,  -8.9118e-05 ,         0.05
   -0.029863 ,   1.6465e-05 ,  -1.4985e-05 ,         0.18
   0.0077479 ,  -1.1593e-05 ,   5.1938e-05 ,         0.12
   -0.039205 ,    -3.75e-05 ,  -7.1612e-05 ,         0.04
   0.0078757 ,  -3.5893e-05 ,  -6.0069e-05 ,         0.36
   -0.038715 ,   7.0695e-05 ,    6.878e-05 ,            0
   0.0085555 ,  -7.2256e-05 ,   4.7581e-05 ,         0.65
    -0.02512 ,  -1.1922e-05 ,   7.4406e-05 ,         0.09
   -0.013746 ,  -1.1367e-05 ,  -5.3483e-05 ,         0.54
    0.003117 ,  -1.0538e-05 ,   4.9498e-05 ,         0.32
   0.0048202 ,   7.4832e-05 ,  -5.7148e-05 ,          0.9
   -0.030549 ,   3.0935e-05 ,  -5.9254e-05 ,          0.1
   -0.006964 ,  -6.9612e-05 ,   5.7568e-05 ,         0.94
   0.0070615 ,  -3.1356e-05 ,   4.1318e-07 ,         0.06
   0.0087854 ,  -3.1513e-05 ,  -8.7195e-05 ,         0.81
   -0.034603 ,   8.4045e-06 ,  -1.4341e-05 ,         0.18
   -0.031055 ,  -7.3203e-05 ,  -6.0273e-05 ,         0.02
  -0.0026724 ,  -8.4596e-05 ,  -4.2928e-05 ,         0.94
   -0.037527 ,  -3.3288e-05 ,   6.4288e-05 ,         0.05
   -0.036436 ,  -3.3378e-05 ,   9.3742e-06 ,         0.15
   -0.015544 ,  -9.5093e-06 ,  -4.1079e-05 ,          0.6
   0.0024947 ,   6.2824e-05 ,  -5.5805e-05 ,         0.82
   0.0098521 ,  -1.6603e-05 ,  -8.9654e-05 ,         0.52
    -0.03978 ,   1.8536e-05 ,   2.1777e-06 ,         0.17
    -0.01287 ,  -3.9631e-05 ,   -7.751e-05 ,         0.19
   0.0030674 ,  -9.0621e-05 ,   3.6865e-05 ,         0.96
    0.005457 ,  -5.4143e-05 ,   2.2299e-05 ,         0.37
   0.0022675 ,   5.9245e-05 ,   5.3595e-05 ,         0.78
   0.0039436 ,   2.3152e-05 ,  -5.3796e-05 ,         0.46
  -0.0026909 ,  -2.1085e-05 ,   4.1475e-05 ,         0.53
   -0.034126 ,   2.1012e-06 ,   8.8643e-05 ,            0
   -0.014549 ,  -4.6781e-05 ,    7.101e-05 ,         0.16
   -0.031558 ,  -3.7501e-05 ,   3.7176e-05 ,         0.09
   0.0015556 ,  -7.3076e-05 ,  -2.2006e-05 ,         0.71
   0.0064005 ,  -6.0036e-05 ,  -2.4612e-05 ,         0.38
   -0.031526 ,  -2.4071e-05 ,   1.8473e-05 ,         0.29
   0.0041869 ,  -1.2433e-05 ,   9.2578e-06 ,         0.06
   -0.020607 ,  -6.9755e-05 ,  -6.7562e-06 ,         0.16
   -0.020872 ,  -2.8953e-05 ,  -4.4095e-05 ,         0.34
   -0.026427 ,   5.5539e-05 ,  -1.7693e-05 ,         0.22
   0.0033942 ,  -9.2665e-06 ,  -5.2798e-05 ,         0.42
  -0.0029249 ,  -3.3457e-05 ,   2.4283e-05 ,          0.5
   -0.017606 ,    3.109e-05 ,   -5.501e-05 ,          0.3
  -0.0045181 ,   5.5496e-05 ,   6.2423e-05 ,         0.87
   0.0072166 ,   4.1912e-05 ,   1.6737e-05 ,         0.08
   -0.031294 ,   7.0457e-05 ,    4.122e-05 ,         0.06
    -0.02777 ,   3.4279e-05 ,   5.7058e-05 ,         0.17
  -0.0079535 ,  -2.9596e-05 ,   5.8796e-05 ,          0.8
  0.00043063 ,  -1.3367e-05 ,    3.967e-05 ,          0.5
   0.0026686 ,   4.3836e-05 ,   3.2231e-06 ,         0.34
   -0.020094 ,  -7.6058e-05 ,   -1.948e-05 ,         0.19
   -0.034225 ,   4.2829e-05 ,   2.9254e-05 ,         0.13
   -0.035986 ,   4.5288e-05 ,   5.9547e-05 ,         0.04
   -0.021977 ,  -6.6028e-05 ,  -7.1331e-05 ,            0
   0.0014453 ,   5.3601e-05 ,  -6.5358e-05 ,         0.91
    -0.02927 ,   8.1336e-05 ,   -1.329e-05 ,         0.02
 -0.00044798 ,  -8.8405e-05 ,  -4.2171e-05 ,         0.98
  -0.0072656 ,   8.8036e-05 ,  -1.7425e-06 ,         0.98
   -0.038693 ,  -7.3587e-05 ,  -2.5734e-05 ,         0.05
 -0.00071119 ,  -9.6907e-05 ,  -9.4421e-06 ,         0.97
   0.0061282 ,  -1.1857e-05 ,    2.135e-05 ,         0.06
   -0.015384 ,  -4.6904e-05 ,   2.2071e-05 ,         0.37
   0.0017006 ,    -9.92e-05 ,   5.1116e-06 ,            1
   -0.033432 ,   7.9266e-05 ,   3.7933e-05 ,         0.03
  -0.0020108 ,   5.2494e-05 ,  -4.4698e-05 ,         0.69
   0.0062868 ,   7.5805e-05 ,   3.2597e-05 ,         0.69
   0.0016354 ,  -5.9449e-05 ,   2.5202e-05 ,         0.63
    -0.02703 ,   2.8552e-05 ,  -5.4647e-05 ,         0.13
   -0.029349 ,  -3.6407e-05 ,   2.8411e-05 ,         0.22
   -0.013884 ,  -4.6808e-05 ,  -4.0477e-05 ,         0.48
   -0.020132 ,   7.2004e-06 ,  -1.5647e-05 ,         0.54
   -0.016045 ,   5.1903e-05 ,  -4.5048e-05 ,          0.3
   0.0096952 ,   5.2414e-05 ,  -2.4218e-05 ,            0
  -0.0097761 ,   3.5912e-05 ,   9.2026e-05 ,         0.99
   0.0072454 ,  -4.0169e-06 ,    7.442e-05 ,         0.49
   -0.015478 ,   7.3694e-05 ,  -5.5066e-05 ,         0.08
   -0.018103 ,  -5.3201e-05 ,   -3.536e-05 ,         0.24
  -0.0013672 ,  -6.7952e-05 ,  -1.6399e-06 ,         0.67
  -0.0027967 ,  -6.9007e-05 ,   -5.917e-05 ,         0.95
   -0.017855 ,   4.2063e-05 ,  -9.0237e-05 ,            0
    -0.03735 ,  -7.0936e-05 ,  -1.4406e-05 ,         0.05
   -0.035609 ,   2.8532e-05 ,   9.1871e-05 ,         0.01
  -0.0001007 ,  -8.2384e-05 ,   2.4557e-05 ,         0.86
  -0.0072209 ,  -6.7732e-05 ,   3.2965e-05 ,         0.83
   -0.038383 ,   9.6196e-05 ,  -2.0835e-05 ,         0.01
   -0.012147 ,   -6.617e-05 ,  -6.2181e-05 ,         0.13
  -0.0040099 ,  -3.2957e-05 ,  -9.2249e-05 ,         0.97
    -0.03448 ,  -1.4983e-05 ,  -7.8987e-05 ,         0.05
   -0.029168 ,  -3.5234e-05 ,    5.054e-05 ,         0.09
  0.00055101 ,  -6.8641e-05 ,  -7.3557e-06 ,         0.75
   -0.033067 ,  -8.9498e-05 ,  -3.3302e-05 ,         0.03
    0.004095 ,   6.7555e-06 ,   1.0144e-05 ,         0.12
   0.0061778 ,  -3.6613e-05 ,  -1.5046e-05 ,         0.14
   -0.039362 ,  -2.3341e-05 ,  -6.4582e-05 ,         0.08
   -0.021142 ,   -6.596e-05 ,   3.2852e-05 ,         0.16
   -0.031609 ,   1.2604e-05 ,  -2.0929e-05 ,         0.25
   -0.012989 ,  -9.4651e-06 ,  -8.0565e-05 ,         0.25
   -0.034917 ,  -6.0136e-05 ,   7.2663e-05 ,            0
   -0.038037 ,   -3.175e-05 ,   9.3949e-06 ,         0.19
   0.0066615 ,  -5.0011e-05 ,    4.332e-05 ,         0.46
   0.0085796 ,   8.4633e-06 ,  -5.2256e-05 ,         0.05
   -0.021954 ,  -9.7936e-06 ,  -9.8775e-05 ,         0.01
  -0.0077897 ,  -7.0655e-05 ,   3.3097e-05 ,         0.91
   -0.036603 ,  -1.7434e-05 ,   -4.726e-05 ,         0.11
   -0.029604 ,    3.428e-05 ,   -1.229e-05 ,         0.25
    -0.03802 ,   1.5757e-05 ,  -7.2123e-05 ,         0.06
   -0.016532 ,   -2.507e-05 ,  -8.7462e-05 ,          0.1
   -0.032495 ,   7.0736e-05 ,   5.8021e-05 ,         0.03
   0.0095653 ,  -7.0313e-05 ,    5.822e-05 ,         0.67
   -0.018647 ,  -3.7971e-05 ,  -2.4401e-05 ,         0.55
   0.0077686 ,  -7.1395e-05 ,   1.8628e-05 ,         0.45
  -0.0037876 ,   8.8898e-05 ,   2.9095e-05 ,         0.97
   -0.010955 ,   4.6442e-06 ,   3.4474e-05 ,         0.69
   -0.012987 ,     4.67e-05 ,  -7.9891e-05 ,         0.14
  -0.0047279 ,   9.4399e-05 ,   9.3092e-06 ,         0.97
   -0.039749 ,   3.0583e-05 ,  -3.5261e-05 ,         0.06
 -0.00087421 ,   2.4474e-05 ,    1.307e-05 ,         0.38
    0.006343 ,  -3.3538e-05 ,  -6.0145e-05 ,         0.55
   -0.039585 ,   -9.138e-05 ,  -1.2133e-07 ,         0.01
   0.0012314 ,   1.3685e-05 ,   6.7132e-05 ,         0.74
  -0.0016332 ,  -5.7922e-05 ,  -2.7978e-05 ,         0.69
   0.0098568 ,   5.1015e-05 ,   4.9244e-05 ,         0.01
   -0.028617 ,  -1.6835e-05 ,  -3.1161e-05 ,          0.2
   0.0059771 ,   -2.948e-05 ,  -2.1302e-05 ,         0.08
     -0.0079 ,   8.7588e-05 ,   3.2142e-05 ,         0.95
   -0.034734 ,   7.2835e-05 ,   2.6919e-05 ,         0.04
   -0.026592 ,   2.9617e-05 ,   4.2141e-05 ,         0.16
  -0.0018078 ,   9.2289e-05 ,   1.1436e-05 ,         0.94
  0.00027551 ,  -2.2134e-05 ,   9.5492e-06 ,         0.42
   -0.034787 ,   3.3419e-05 ,  -5.8828e-05 ,         0.09
   -0.016512 ,  -6.2895e-05 ,  -5.7151e-05 ,         0.19
   -0.029047 ,  -5.7759e-05 ,  -7.3443e-06 ,         0.18
   0.0061354 ,    4.155e-05 ,   -4.781e-05 ,         0.39
   -0.023984 ,    5.934e-05 ,   4.1815e-05 ,         0.16
   0.0028772 ,   7.9217e-05 ,  -5.1643e-05 ,         0.93
   -0.027008 ,   6.8674e-05 ,   5.5385e-05 ,         0.06
   0.0039031 ,  -2.6188e-05 ,  -2.8074e-06 ,         0.22
   -0.030587 ,   3.2843e-05 ,   4.1342e-05 ,         0.14
  -0.0020403 ,  -5.7357e-05 ,  -2.2447e-05 ,         0.67
   -0.038416 ,   9.2949e-05 ,   2.6753e-06 ,         0.01
   -0.007883 ,   6.7801e-06 ,  -6.4449e-05 ,         0.79
   -0.011656 ,   2.8466e-05 ,  -3.9856e-05 ,         0.67
    -0.02118 ,   6.6988e-05 ,  -3.8589e-05 ,         0.13
   -0.029373 ,   6.9007e-05 ,   -5.663e-06 ,         0.11
 -0.00039216 ,  -9.4742e-05 ,  -3.0567e-06 ,         0.99
   -0.032728 ,  -1.2974e-05 ,   9.5806e-05 ,         0.02
   -0.015543 ,   7.2914e-05 ,   5.3502e-05 ,         0.08
   -0.039358 ,  -8.4094e-05 ,  -4.1505e-06 ,         0.03
   -0.030669 ,  -7.4036e-05 ,  -4.4168e-05 ,         0.03
   -0.015738 ,   7.6721e-06 ,  -9.4542e-05 ,         0.01
   0.0019113 ,    2.215e-05 ,   1.2719e-05 ,         0.27
   -0.032947 ,  -3.0563e-05 ,  -4.9244e-05 ,         0.19
  -0.0033892 ,  -6.5467e-06 ,  -7.0108e-07 ,         0.43
  -0.0054467 ,   4.3313e-05 ,   8.0031e-05 ,         0.91
   -0.038275 ,   6.5992e-05 ,  -2.6822e-05 ,         0.04
   -0.015557 ,  -5.0993e-05 ,  -3.2579e-05 ,         0.34
   0.0085695 ,  -4.4333e-05 ,   1.7349e-05 ,         0.02
   -0.034377 ,   6.8316e-05 ,    -2.61e-05 ,         0.03
  -0.0028393 ,  -2.9986e-05 ,  -4.4673e-05 ,         0.61
  -0.0080729 ,  -2.4965e-05 ,   7.7755e-06 ,         0.64
   -0.010291 ,   1.5572e-05 ,  -2.4642e-05 ,         0.66
   -0.015069 ,  -2.5595e-05 ,  -5.3211e-06 ,         0.66
   -0.011607 ,  -6.0382e-05 ,  -2.1263e-05 ,         0.63
   -0.018675 ,  -1.4943e-05 ,  -3.1789e-05 ,         0.54
   -0.036188 ,  -4.4699e-05 ,   4.9317e-05 ,         0.06
   -0.025471 ,    6.375e-06 ,   9.4598e-05 ,         0.02
   -0.011933 ,  -5.2304e-05 ,  -2.8296e-05 ,         0.59
  -0.0083333 ,   2.3232e-05 ,   -2.573e-05 ,         0.67
   0.0065388 ,  -6.2864e-05 ,   4.1704e-05 ,         0.55
   0.0088885 ,   7.1087e-05 ,   6.0803e-05 ,         0.78
    -0.03532 ,  -5.5403e-05 ,   2.0401e-05 ,         0.15
  -0.0069133 ,  -6.3496e-06 ,   1.9465e-05 ,         0.53
  -0.0098614 ,  -3.0715e-05 ,   2.1909e-05 ,         0.67
   -0.016309 ,   1.3842e-05 ,  -2.3965e-05 ,         0.47
   -0.022187 ,  -7.0754e-05 ,   4.8981e-05 ,         0.11
   -0.016221 ,  -5.2109e-05 ,   4.3011e-05 ,         0.34
  -0.0064489 ,  -5.2285e-05 ,    6.284e-05 ,         0.87
   0.0079823 ,   5.3199e-05 ,   6.4516e-05 ,         0.61
   -0.035546 ,  -4.8079e-06 ,   7.5435e-05 ,         0.05
 -0.00011288 ,   6.7784e-05 ,   4.1138e-05 ,         0.79
   -0.010461 ,  -8.4621e-05 ,   4.0212e-05 ,         0.19
   0.0056098 ,  -3.7228e-06 ,     8.13e-05 ,         0.66
   -0.034944 ,  -2.7543e-05 ,   8.9418e-05 ,         0.01
   -0.025335 ,  -6.0895e-05 ,   3.1096e-05 ,         0.15
   -0.037421 ,   2.7533e-05 ,   2.5599e-05 ,          0.1
   -0.014794 ,   -2.609e-05 ,   8.0893e-07 ,         0.66
  -0.0015812 ,   -2.286e-05 ,  -8.1362e-05 ,         0.88
   -0.025851 ,   2.2403e-06 ,   5.5451e-05 ,         0.29
   -0.028732 ,   1.7907e-05 ,  -7.9944e-05 ,         0.11
   -0.023436 ,   7.2177e-05 ,   3.6258e-05 ,         0.06
